trainLoss,test_Loss,acc_list
3.1308298110961914,1.975149393081665,0.7268145161290323
1.6101469993591309,1.3126808404922485,0.7731854838709677
4.714186668395996,1.5376646518707275,0.7862903225806451
3.1812751293182373,2.3206722736358643,0.7570564516129032
4.901970863342285,1.1691391468048096,0.7842741935483871
3.0353100299835205,1.3164358139038086,0.7973790322580645
1.615508794784546,1.7199879884719849,0.7923387096774194
1.4065513610839844,1.2879054546356201,0.7782258064516129
1.3531070947647095,1.388314962387085,0.7893145161290323
1.6985971927642822,1.1636066436767578,0.7731854838709677
1.4683125019073486,1.6478770971298218,0.7923387096774194
2.959003448486328,1.3353242874145508,0.7993951612903226
3.085334539413452,1.472603678703308,0.8044354838709677
1.6125094890594482,1.1763633489608765,0.7671370967741935
1.3809375762939453,1.6435216665267944,0.8054435483870968
3.1010985374450684,1.0705044269561768,0.7893145161290323
1.472551703453064,1.3208472728729248,0.7973790322580645
1.593414545059204,1.0879225730895996,0.7993951612903226
1.250885248184204,1.0415196418762207,0.8024193548387096
3.0633702278137207,1.1189494132995605,0.7993951612903226
1.193364143371582,1.8973242044448853,0.7983870967741935
1.4162131547927856,1.029557466506958,0.8064516129032258
1.1365516185760498,1.0648536682128906,0.8014112903225806
1.2557092905044556,1.0805039405822754,0.7983870967741935
1.5246376991271973,5.784038543701172,0.8044354838709677
1.2066044807434082,1.0386199951171875,0.7953629032258065
1.3675644397735596,1.0462201833724976,0.8014112903225806
1.2562685012817383,1.040583610534668,0.8034274193548387
1.1774404048919678,1.1310564279556274,0.8034274193548387
1.1220512390136719,1.0926302671432495,0.8205645161290323
1.2009594440460205,1.2379674911499023,0.8155241935483871
1.2160632610321045,1.206841230392456,0.8074596774193549
1.224069595336914,1.1132919788360596,0.8044354838709677
1.1794519424438477,2.1578826904296875,0.8054435483870968
1.182133674621582,1.0707212686538696,0.811491935483871
1.401880145072937,1.1027874946594238,0.8256048387096774
1.1270962953567505,1.0438580513000488,0.8094758064516129
1.0989443063735962,1.041745901107788,0.8125
1.2531121969223022,1.21787428855896,0.8185483870967742
1.231430172920227,1.065840244293213,0.8104838709677419
1.0836727619171143,1.0849604606628418,0.8014112903225806
1.2536873817443848,1.0601422786712646,0.8266129032258065
1.197873592376709,1.036534309387207,0.8245967741935484
1.148733139038086,1.5256224870681763,0.8155241935483871
1.0674316883087158,1.0359011888504028,0.8205645161290323
1.0729697942733765,1.0415339469909668,0.8074596774193549
1.1015584468841553,1.046245813369751,0.8175403225806451
1.0882468223571777,1.1337573528289795,0.8104838709677419
1.154416799545288,1.1138626337051392,0.8185483870967742
2.7550230026245117,1.2845458984375,0.8125
1.0497157573699951,1.0292261838912964,0.8125
1.0647387504577637,1.4545925855636597,0.813508064516129
1.1644535064697266,1.0408408641815186,0.8084677419354839
1.1381319761276245,1.0248504877090454,0.8326612903225806
1.0347340106964111,1.0323655605316162,0.8326612903225806
1.028397560119629,1.0278141498565674,0.8145161290322581
1.038989782333374,1.0287808179855347,0.8195564516129032
1.0598945617675781,1.031937599182129,0.8155241935483871
1.0591073036193848,1.0296107530593872,0.8276209677419355
1.0225167274475098,1.0248353481292725,0.8326612903225806
1.0254513025283813,1.047837495803833,0.8215725806451613
1.0408481359481812,1.0279123783111572,0.8195564516129032
1.0221328735351562,1.0234642028808594,0.8205645161290323
1.0179840326309204,1.021186351776123,0.8225806451612904
1.0327670574188232,1.0396807193756104,0.8286290322580645
1.0272800922393799,1.0198206901550293,0.8266129032258065
1.024172067642212,1.0235670804977417,0.8266129032258065
1.0335910320281982,1.0205085277557373,0.811491935483871
1.0686414241790771,1.0195322036743164,0.8235887096774194
1.0180952548980713,1.020164132118225,0.8266129032258065
1.0174620151519775,1.0201305150985718,0.8296370967741935
1.0428245067596436,1.01740562915802,0.8306451612903226
1.0166758298873901,1.021092414855957,0.8377016129032258
1.0199521780014038,1.0197508335113525,0.8326612903225806
1.0175776481628418,1.0178112983703613,0.8316532258064516
1.0241087675094604,1.0220181941986084,0.8296370967741935
1.0165456533432007,1.0180974006652832,0.8286290322580645
1.0276925563812256,1.0190911293029785,0.8296370967741935
1.0459754467010498,1.0174906253814697,0.8266129032258065
1.0173033475875854,1.0178651809692383,0.8346774193548387
1.0172133445739746,1.0167713165283203,0.8306451612903226
1.1460089683532715,1.0172934532165527,0.8296370967741935
1.1807222366333008,1.0170142650604248,0.8306451612903226
1.0327929258346558,1.0166115760803223,0.8306451612903226
1.0167971849441528,1.0189146995544434,0.8306451612903226
1.016326665878296,1.0168335437774658,0.8316532258064516
1.0162523984909058,1.0168381929397583,0.8377016129032258
1.0170166492462158,1.0177737474441528,0.8316532258064516
1.0165156126022339,1.01707923412323,0.8336693548387096
1.016767144203186,1.0167057514190674,0.8296370967741935
1.0164635181427002,1.0165616273880005,0.8387096774193549
1.0176560878753662,1.0177061557769775,0.8306451612903226
1.0168554782867432,1.016427993774414,0.8245967741935484
1.0170092582702637,1.0213470458984375,0.8306451612903226
1.016019582748413,1.0191603899002075,0.8306451612903226
1.0161635875701904,1.017625093460083,0.8316532258064516
1.0169703960418701,1.0170471668243408,0.8306451612903226
1.0179870128631592,1.0180351734161377,0.8235887096774194
1.0163573026657104,1.0174198150634766,0.8397177419354839
1.0162556171417236,1.0247156620025635,0.84375
